user_lat,user_lon,dc_lat,dc_lon,dc_id,dc_region,dc_provider,distance_km,network_load,packet_loss,bandwidth,optimal_dc_id,optimal_dc
0.834911,119.261351,25.03,121.56,4,Asia-East-1,GCP,2701.681236,0.241375,0.043634,859.322236,4,GCP-Asia-East-1
36.487578,41.599454,52.37,4.9,3,West-Europe,Azure,3354.936342,0.343027,0.028204,898.06414,3,Azure-West-Europe
-25.412113,-165.069488,-37.81,144.96,5,Australia-SE-1,Azure,4867.648244,0.854028,0.006141,972.429564,5,Azure-Australia-SE-1
37.672012,4.800824,53.34,-6.27,1,EU-West-1,AWS,1938.881893,0.282103,0.030504,855.022011,1,AWS-EU-West-1
52.349842,-169.971438,25.03,121.56,4,Asia-East-1,GCP,6387.533666,0.1854,0.039798,960.710171,4,GCP-Asia-East-1
38.865067,105.496498,25.03,121.56,4,Asia-East-1,GCP,2152.966676,0.390808,0.001499,577.179646,4,GCP-Asia-East-1
25.505881,-66.697589,37.33,-121.89,2,US-West-1,AWS,5323.226737,0.147418,0.044214,850.871765,2,AWS-US-West-1
68.018129,49.01371,52.37,4.9,3,West-Europe,Azure,2895.648145,0.183642,0.017215,840.490012,3,Azure-West-Europe
59.688245,-6.204615,53.34,-6.27,1,EU-West-1,AWS,705.90396,0.231514,0.011097,683.082752,1,AWS-EU-West-1
1.15777,-30.276583,52.37,4.9,3,West-Europe,Azure,6561.080829,0.289935,0.029974,917.09665,3,Azure-West-Europe
-34.563102,174.614295,-37.81,144.96,5,Australia-SE-1,Azure,2674.35679,0.845721,0.016038,891.696034,5,Azure-Australia-SE-1
-33.298318,137.420739,-37.81,144.96,5,Australia-SE-1,Azure,846.176427,0.114987,0.010756,568.377462,5,Azure-Australia-SE-1
32.464547,-126.974265,37.33,-121.89,2,US-West-1,AWS,712.274029,0.757529,0.033168,620.301386,2,AWS-US-West-1
51.964182,-2.576208,52.37,4.9,3,West-Europe,Azure,511.658538,0.469398,0.008099,831.001693,3,Azure-West-Europe
47.47722,-25.57844,53.34,-6.27,1,EU-West-1,AWS,1509.273065,0.34934,0.002253,980.027906,1,AWS-EU-West-1
-26.748566,170.727133,-37.81,144.96,5,Australia-SE-1,Azure,2704.061567,0.134677,0.015074,590.715886,5,Azure-Australia-SE-1
35.061197,-114.105338,37.33,-121.89,2,US-West-1,AWS,742.42662,0.131949,0.019822,694.794025,2,AWS-US-West-1
53.607898,-2.341835,52.37,4.9,3,West-Europe,Azure,503.648476,0.119956,0.012304,848.214306,3,Azure-West-Europe
34.791947,150.864642,25.03,121.56,4,Asia-East-1,GCP,3012.199855,0.285833,0.007737,608.187702,4,GCP-Asia-East-1
34.944655,36.507871,53.34,-6.27,1,EU-West-1,AWS,3896.699607,0.423449,0.00711,684.141619,1,AWS-EU-West-1
54.350583,-68.975868,53.34,-6.27,1,EU-West-1,AWS,3976.772109,0.109721,0.024993,866.073409,1,AWS-EU-West-1
34.175976,-131.417843,37.33,-121.89,2,US-West-1,AWS,927.994775,0.210396,0.014534,740.448474,2,AWS-US-West-1
-22.477467,180,-37.81,144.96,5,Australia-SE-1,Azure,3745.698397,0.428373,0.001269,504.87038,5,Azure-Australia-SE-1
-4.757626,48.046146,53.34,-6.27,1,EU-West-1,AWS,8195.900512,0.172127,0.008314,909.367743,1,AWS-EU-West-1
-16.343092,-49.991587,53.34,-6.27,1,EU-West-1,AWS,8800.41982,0.13153,0.044286,703.156937,1,AWS-EU-West-1
47.248216,2.154994,53.34,-6.27,1,EU-West-1,AWS,902.679589,0.29091,0.006895,692.675476,1,AWS-EU-West-1
9.499668,-97.094465,37.33,-121.89,2,US-West-1,AWS,3970.200604,0.329126,0.016043,506.925444,2,AWS-US-West-1
34.091171,-14.765739,52.37,4.9,3,West-Europe,Azure,2564.908678,0.183524,0.007219,925.488792,3,Azure-West-Europe
19.606136,-2.533293,52.37,4.9,3,West-Europe,Azure,3699.689603,0.30554,0.02996,781.440281,3,Azure-West-Europe
-12.820561,91.696555,-37.81,144.96,5,Australia-SE-1,Azure,5933.169295,0.468904,0.017423,687.046844,5,Azure-Australia-SE-1
54.639328,-1.704572,52.37,4.9,3,West-Europe,Azure,504.141712,0.638976,0.042035,726.271376,3,Azure-West-Europe
41.320248,-89.308136,37.33,-121.89,2,US-West-1,AWS,2820.530099,0.703569,0.022516,570.708603,2,AWS-US-West-1
34.121367,-135.327521,37.33,-121.89,2,US-West-1,AWS,1263.092597,0.539623,0.011952,967.795618,2,AWS-US-West-1
44.986828,20.771238,52.37,4.9,3,West-Europe,Azure,1420.483807,0.278469,0.006936,614.52773,3,Azure-West-Europe
-13.388055,-46.341699,53.34,-6.27,1,EU-West-1,AWS,8340.157096,0.273489,0.010084,939.794488,1,AWS-EU-West-1
-17.812252,22.862513,53.34,-6.27,1,EU-West-1,AWS,8390.188529,0.180997,0.02566,976.201902,1,AWS-EU-West-1
-30.241211,135.001628,-37.81,144.96,5,Australia-SE-1,Azure,1243.774535,0.27733,0.024481,969.580374,5,Azure-Australia-SE-1
-55.682084,-129.446247,-37.81,144.96,5,Australia-SE-1,Azure,6369.141904,0.663995,0.017205,807.843061,5,Azure-Australia-SE-1
1.731516,115.191278,25.03,121.56,4,Asia-East-1,GCP,2679.276222,0.418614,0.038074,873.696794,4,GCP-Asia-East-1
-16.483306,-104.499454,37.33,-121.89,2,US-West-1,AWS,6254.75348,0.338299,0.010319,924.148113,2,AWS-US-West-1
58.779328,-102.192777,37.33,-121.89,2,US-West-1,AWS,2775.091826,0.882473,0.030785,842.104676,2,AWS-US-West-1
2.255985,100.860798,25.03,121.56,4,Asia-East-1,GCP,3366.682871,0.11519,0.045615,765.792666,4,GCP-Asia-East-1
53.53136,-107.006597,37.33,-121.89,2,US-West-1,AWS,2133.890365,0.42055,0.035675,663.654509,2,AWS-US-West-1
31.063954,3.66707,53.34,-6.27,1,EU-West-1,AWS,2602.908342,0.270249,0.046416,814.188497,1,AWS-EU-West-1
45.480851,148.233658,25.03,121.56,4,Asia-East-1,GCP,3293.080811,0.852144,0.025657,630.20053,4,GCP-Asia-East-1
59.578537,13.823685,52.37,4.9,3,West-Europe,Azure,973.275307,0.165261,0.031813,602.953332,3,Azure-West-Europe
50.68198,15.621982,52.37,4.9,3,West-Europe,Azure,764.343827,0.259662,0.039575,852.324782,3,Azure-West-Europe
50.472736,-180,37.33,-121.89,2,US-West-1,AWS,4746.404879,0.229641,0.017969,699.682491,2,AWS-US-West-1
59.760911,-51.150675,53.34,-6.27,1,EU-West-1,AWS,2783.002113,0.134464,0.012409,596.006053,1,AWS-EU-West-1
59.6925,12.190599,52.37,4.9,3,West-Europe,Azure,930.492724,0.227243,0.002432,901.575402,3,Azure-West-Europe
-12.1128,95.809414,-37.81,144.96,5,Australia-SE-1,Azure,5633.438893,0.457675,0.038773,664.594295,5,Azure-Australia-SE-1
-24.624016,169.319184,-37.81,144.96,5,Australia-SE-1,Azure,2728.306366,0.810793,0.018284,658.108225,5,Azure-Australia-SE-1
10.306582,26.127787,52.37,4.9,3,West-Europe,Azure,5052.796922,0.666549,0.001843,591.937671,3,Azure-West-Europe
-51.906679,-48.067315,-37.81,144.96,5,Australia-SE-1,Azure,9959.123992,0.625401,0.013391,858.120082,5,Azure-Australia-SE-1
60.832773,154.855091,37.33,-121.89,2,US-West-1,AWS,6104.414254,0.27958,0.033458,866.990237,2,AWS-US-West-1
4.255842,109.932627,25.03,121.56,4,Asia-East-1,GCP,2622.91803,0.418229,0.002611,941.132988,4,GCP-Asia-East-1
-30.362006,175.197329,-37.81,144.96,5,Australia-SE-1,Azure,2890.740435,0.665144,0.03013,822.433374,5,Azure-Australia-SE-1
4.269086,86.394611,25.03,121.56,4,Asia-East-1,GCP,4406.854734,0.255076,0.02113,832.581297,4,GCP-Asia-East-1
56.234513,-22.607148,53.34,-6.27,1,EU-West-1,AWS,1092.797775,0.101835,0.020462,589.377522,1,AWS-EU-West-1
-53.864351,-21.176648,-37.81,144.96,5,Australia-SE-1,Azure,9734.843824,0.149789,0.014759,586.944205,5,Azure-Australia-SE-1
-11.909728,-55.279545,37.33,-121.89,2,US-West-1,AWS,8830.360516,0.323238,0.011099,728.486469,2,AWS-US-West-1
-0.485423,-64.713126,37.33,-121.89,2,US-West-1,AWS,7204.867812,0.876271,0.010916,841.496397,2,AWS-US-West-1
-30.867624,134.444971,-37.81,144.96,5,Australia-SE-1,Azure,1234.67496,0.172441,0.033356,706.54131,5,Azure-Australia-SE-1
56.339779,-34.510667,52.37,4.9,3,West-Europe,Azure,2555.102695,0.350841,0.044967,541.472246,3,Azure-West-Europe
7.112771,98.627918,25.03,121.56,4,Asia-East-1,GCP,3147.282859,0.464391,0.042468,738.730528,4,GCP-Asia-East-1
-36.420313,136.974157,-37.81,144.96,5,Australia-SE-1,Azure,724.515545,0.81737,0.040652,560.461459,5,Azure-Australia-SE-1
-53.596852,12.211752,-37.81,144.96,5,Australia-SE-1,Azure,8885.805022,0.87758,0.005592,935.299544,5,Azure-Australia-SE-1
-45.615754,55.432443,-37.81,144.96,5,Australia-SE-1,Azure,7085.907875,0.133304,0.024491,982.225517,5,Azure-Australia-SE-1
43.3985,140.451337,25.03,121.56,4,Asia-East-1,GCP,2668.033251,0.152965,0.007391,628.458703,4,GCP-Asia-East-1
60.083824,17.889494,52.37,4.9,3,West-Europe,Azure,1170.897448,0.491247,0.026436,609.61172,3,Azure-West-Europe
52.216645,-6.486334,53.34,-6.27,1,EU-West-1,AWS,125.755834,0.723035,0.048151,793.30109,1,AWS-EU-West-1
12.937054,31.714004,52.37,4.9,3,West-Europe,Azure,4992.246482,0.769264,0.045775,817.267786,3,Azure-West-Europe
1.591424,120.654347,25.03,121.56,4,Asia-East-1,GCP,2608.062463,0.29034,0.031284,729.955293,4,GCP-Asia-East-1
34.041778,-48.025976,52.37,4.9,3,West-Europe,Azure,4620.511027,0.516499,0.00674,737.540598,3,Azure-West-Europe
10.138997,112.258059,25.03,121.56,4,Asia-East-1,GCP,1925.237856,0.143583,0.04118,597.206387,4,GCP-Asia-East-1
18.414029,12.640215,52.37,4.9,3,West-Europe,Azure,3835.518371,0.483698,0.01443,985.369412,3,Azure-West-Europe
41.093194,-72.178191,37.33,-121.89,2,US-West-1,AWS,4245.306417,0.66842,0.024951,867.982456,2,AWS-US-West-1
42.236594,67.055112,25.03,121.56,4,Asia-East-1,GCP,5296.221768,0.102527,0.039219,573.021269,4,GCP-Asia-East-1
0.437423,107.492691,25.03,121.56,4,Asia-East-1,GCP,3124.696478,0.578265,0.011614,751.61829,4,GCP-Asia-East-1
-38.042643,151.998959,-37.81,144.96,5,Australia-SE-1,Azure,617.786265,0.881032,0.038804,572.830493,5,Azure-Australia-SE-1
-10.921406,-47.263257,53.34,-6.27,1,EU-West-1,AWS,8129.632822,0.283552,0.047587,625.217568,1,AWS-EU-West-1
16.583703,139.858831,25.03,121.56,4,Asia-East-1,GCP,2118.132926,0.809082,0.031189,973.110862,4,GCP-Asia-East-1
40.510343,-131.37633,37.33,-121.89,2,US-West-1,AWS,893.006156,0.711951,0.029848,786.338318,2,AWS-US-West-1
36.103019,-73.01892,37.33,-121.89,2,US-West-1,AWS,4308.700515,0.286115,0.045517,982.326709,2,AWS-US-West-1
-27.679714,144.414055,-37.81,144.96,5,Australia-SE-1,Azure,1127.586286,0.221925,0.038284,543.604513,5,Azure-Australia-SE-1
56.716092,-12.066654,53.34,-6.27,1,EU-West-1,AWS,526.36324,0.84391,0.019178,889.738185,1,AWS-EU-West-1
-8.072896,105.455563,25.03,121.56,4,Asia-East-1,GCP,4073.26918,0.591167,0.009132,695.788425,4,GCP-Asia-East-1
-4.430949,100.441473,25.03,121.56,4,Asia-East-1,GCP,3992.159093,0.686111,0.036266,562.527931,4,GCP-Asia-East-1
-29.19268,-24.621746,53.34,-6.27,1,EU-West-1,AWS,9347.270762,0.410637,0.02629,817.128707,1,AWS-EU-West-1
-2.504912,103.921735,25.03,121.56,4,Asia-East-1,GCP,3604.5507,0.826982,0.031072,595.910127,4,GCP-Asia-East-1
42.985744,66.095871,25.03,121.56,4,Asia-East-1,GCP,5379.154061,0.55028,0.006982,731.699327,4,GCP-Asia-East-1
66.160122,18.742573,52.37,4.9,3,West-Europe,Azure,1714.493225,0.629958,0.008004,635.052117,3,Azure-West-Europe
-38.917108,139.788049,-37.81,144.96,5,Australia-SE-1,Azure,467.350872,0.283672,0.021273,750.955699,5,Azure-Australia-SE-1
62.181101,1.157533,53.34,-6.27,1,EU-West-1,AWS,1075.678713,0.891931,0.021752,855.883707,1,AWS-EU-West-1
-34.559114,150.011568,-37.81,144.96,5,Australia-SE-1,Azure,579.672256,0.93468,0.0264,965.817688,5,Azure-Australia-SE-1
60.108057,-7.479354,52.37,4.9,3,West-Europe,Azure,1147.647726,0.354804,0.044879,985.605302,3,Azure-West-Europe
39.194525,-138.522393,37.33,-121.89,2,US-West-1,AWS,1464.748047,0.359485,0.004841,794.598671,2,AWS-US-West-1
-59.724469,-116.43461,-37.81,144.96,5,Australia-SE-1,Azure,6891.470709,0.748027,0.041502,831.561923,5,Azure-Australia-SE-1
33.940419,100.113604,25.03,121.56,4,Asia-East-1,GCP,2293.798786,0.144606,0.02819,581.544771,4,GCP-Asia-East-1
50.034427,15.284482,52.37,4.9,3,West-Europe,Azure,767.871752,0.591386,0.030141,584.057836,3,Azure-West-Europe
-18.654568,-1.936451,52.37,4.9,3,West-Europe,Azure,7925.260965,0.331551,0.018089,715.246938,3,Azure-West-Europe
-56.379063,162.20356,-37.81,144.96,5,Australia-SE-1,Azure,2427.600096,0.499589,0.030397,866.949427,5,Azure-Australia-SE-1
31.700238,81.086456,25.03,121.56,4,Asia-East-1,GCP,4005.827332,0.380104,0.038782,513.969893,4,GCP-Asia-East-1
35.489605,130.219441,25.03,121.56,4,Asia-East-1,GCP,1428.349856,0.307116,0.015918,936.687091,4,GCP-Asia-East-1
43.706627,130.90636,25.03,121.56,4,Asia-East-1,GCP,2243.319824,0.57218,0.040371,966.493021,4,GCP-Asia-East-1
44.74101,122.510806,25.03,121.56,4,Asia-East-1,GCP,2193.43756,0.388241,0.017176,665.707859,4,GCP-Asia-East-1
2.412533,144.335299,-37.81,144.96,5,Australia-SE-1,Azure,4473.004419,0.315655,0.006214,545.506059,5,Azure-Australia-SE-1
56.657888,122.648548,25.03,121.56,4,Asia-East-1,GCP,3517.952423,0.750934,0.042995,798.471809,4,GCP-Asia-East-1
-41.423774,-116.223117,37.33,-121.89,2,US-West-1,AWS,8775.942637,0.176823,0.035123,850.914425,2,AWS-US-West-1
-48.689137,-21.740478,52.37,4.9,3,West-Europe,Azure,11516.31709,0.114572,0.048126,858.430812,3,Azure-West-Europe
30.380605,-113.601843,37.33,-121.89,2,US-West-1,AWS,1086.675218,0.289453,0.037115,883.930034,2,AWS-US-West-1
32.373256,74.694243,52.37,4.9,3,West-Europe,Azure,5890.629821,0.201603,0.03047,967.224063,3,Azure-West-Europe
12.697779,-124.4145,37.33,-121.89,2,US-West-1,AWS,2750.463282,0.264801,0.007052,922.395824,2,AWS-US-West-1
-38.861109,-98.825542,37.33,-121.89,2,US-West-1,AWS,8794.897918,0.755901,0.007705,988.01527,2,AWS-US-West-1
22.394631,-162.465865,37.33,-121.89,2,US-West-1,AWS,4210.614771,0.903682,0.007462,953.745505,2,AWS-US-West-1
45.62466,-108.782048,37.33,-121.89,2,US-West-1,AWS,1426.153551,0.56861,0.012916,972.213837,2,AWS-US-West-1
43.782357,10.027056,53.34,-6.27,1,EU-West-1,AWS,1595.675085,0.391217,0.035105,875.328745,1,AWS-EU-West-1
55.287775,-9.599091,53.34,-6.27,1,EU-West-1,AWS,305.776763,0.129642,0.014543,781.307239,1,AWS-EU-West-1
58.475169,22.196059,53.34,-6.27,1,EU-West-1,AWS,1847.6125,0.63709,0.023505,806.448098,1,AWS-EU-West-1
-34.260756,152.181631,-37.81,144.96,5,Australia-SE-1,Azure,759.523513,0.558701,0.045514,519.157666,5,Azure-Australia-SE-1
33.76331,-14.861413,52.37,4.9,3,West-Europe,Azure,2600.608762,0.157114,0.003365,734.219717,3,Azure-West-Europe
46.955298,-117.028298,37.33,-121.89,2,US-West-1,AWS,1142.291138,0.160984,0.036467,647.292925,2,AWS-US-West-1
40.197968,-104.560328,37.33,-121.89,2,US-West-1,AWS,1533.332307,0.458602,0.044061,639.301045,2,AWS-US-West-1
-3.573087,-131.772789,37.33,-121.89,2,US-West-1,AWS,4661.640699,0.35928,0.029275,671.344935,2,AWS-US-West-1
3.697062,99.508577,25.03,121.56,4,Asia-East-1,GCP,3344.602654,0.93909,0.026237,611.085434,4,GCP-Asia-East-1
-18.177371,-61.486724,37.33,-121.89,2,US-West-1,AWS,8828.893348,0.249046,0.017007,744.717207,2,AWS-US-West-1
7.48683,104.424666,25.03,121.56,4,Asia-East-1,GCP,2667.617318,0.802346,0.027831,731.6835,4,GCP-Asia-East-1
-36.397043,140.735521,-37.81,144.96,5,Australia-SE-1,Azure,406.198772,0.306976,0.033365,732.719197,5,Azure-Australia-SE-1
53.99257,153.17107,25.03,121.56,4,Asia-East-1,GCP,4143.081223,0.359124,0.005487,722.004237,4,GCP-Asia-East-1
-39.103693,-124.400367,-37.81,144.96,5,Australia-SE-1,Azure,7525.396698,0.11114,0.044671,526.474091,5,Azure-Australia-SE-1
21.160001,68.555903,52.37,4.9,3,West-Europe,Azure,6384.220801,0.145691,0.018568,645.812158,3,Azure-West-Europe
-35.312398,164.251268,-37.81,144.96,5,Australia-SE-1,Azure,1741.992789,0.228861,0.043875,687.315295,5,Azure-Australia-SE-1
40.690207,-8.387243,52.37,4.9,3,West-Europe,Azure,1643.747851,0.1126,0.032321,914.52124,3,Azure-West-Europe
51.617506,-14.031881,53.34,-6.27,1,EU-West-1,AWS,559.120459,0.325941,0.001784,579.725595,1,AWS-EU-West-1
-25.358771,-30.575168,53.34,-6.27,1,EU-West-1,AWS,9060.21706,0.402449,0.016386,500.490169,1,AWS-EU-West-1
-15.857416,-47.654223,53.34,-6.27,1,EU-West-1,AWS,8648.313888,0.277418,0.03693,567.590719,1,AWS-EU-West-1
18.704774,149.251776,25.03,121.56,4,Asia-East-1,GCP,2936.987282,0.343371,0.041592,986.318163,4,GCP-Asia-East-1
51.110781,0.422113,53.34,-6.27,1,EU-West-1,AWS,518.567051,0.226722,0.011699,501.582335,1,AWS-EU-West-1
-1.257734,103.367187,25.03,121.56,4,Asia-East-1,GCP,3518.97117,0.713691,0.031359,615.228555,4,GCP-Asia-East-1
43.3597,23.611665,52.37,4.9,3,West-Europe,Azure,1709.957737,0.574607,0.026969,520.412964,3,Azure-West-Europe
-33.917354,52.273618,25.03,121.56,4,Asia-East-1,GCP,9817.251118,0.194026,0.001984,720.845287,4,GCP-Asia-East-1
59.619671,-71.788824,52.37,4.9,3,West-Europe,Azure,4562.806512,0.200112,0.013239,756.816578,3,Azure-West-Europe
49.181378,-87.702445,37.33,-121.89,2,US-West-1,AWS,3032.118781,0.845545,0.047856,800.180933,2,AWS-US-West-1
38.494781,-106.551337,37.33,-121.89,2,US-West-1,AWS,1350.257885,0.75859,0.046718,685.60694,2,AWS-US-West-1
40.829463,168.967474,25.03,121.56,4,Asia-East-1,GCP,4694.163204,0.947672,0.007597,631.012684,4,GCP-Asia-East-1
-35.670967,149.162001,-37.81,144.96,5,Australia-SE-1,Azure,443.509482,0.151008,0.03184,557.332005,5,Azure-Australia-SE-1
69.832004,35.317235,53.34,-6.27,1,EU-West-1,AWS,2769.821908,0.186498,0.023842,671.574641,1,AWS-EU-West-1
-28.60088,45.219811,-37.81,144.96,5,Australia-SE-1,Azure,8879.61988,0.366626,0.030145,679.494904,5,Azure-Australia-SE-1
65.434682,-118.955846,37.33,-121.89,2,US-West-1,AWS,3130.953981,0.70786,0.021009,785.891057,2,AWS-US-West-1
41.080959,148.30027,25.03,121.56,4,Asia-East-1,GCP,3044.545895,0.313557,0.045197,720.698938,4,GCP-Asia-East-1
46.177997,-11.0614,52.37,4.9,3,West-Europe,Azure,1342.901926,0.305025,0.011225,845.600492,3,Azure-West-Europe
-27.492874,-51.671571,52.37,4.9,3,West-Europe,Azure,10436.21737,0.122551,0.005649,701.66417,3,Azure-West-Europe
49.687139,146.273647,25.03,121.56,4,Asia-East-1,GCP,3472.16882,0.474004,0.029069,773.085605,4,GCP-Asia-East-1
-14.787156,-94.185359,37.33,-121.89,2,US-West-1,AWS,6479.395107,0.248255,0.013029,721.207926,2,AWS-US-West-1
-1.09765,-82.741998,37.33,-121.89,2,US-West-1,AWS,5868.461603,0.499648,0.03672,777.890986,2,AWS-US-West-1
61.727615,9.251107,52.37,4.9,3,West-Europe,Azure,1072.686308,0.47012,0.033473,916.38742,3,Azure-West-Europe
42.851548,5.453178,52.37,4.9,3,West-Europe,Azure,1059.207049,0.383528,0.010895,684.212315,3,Azure-West-Europe
63.562733,-69.543153,53.34,-6.27,1,EU-West-1,AWS,3678.993387,0.145557,0.037396,548.910631,1,AWS-EU-West-1
13.330379,61.694317,52.37,4.9,3,West-Europe,Azure,6612.958375,0.452323,0.031418,527.340839,3,Azure-West-Europe
-35.175415,-56.297131,37.33,-121.89,2,US-West-1,AWS,10522.66464,0.155556,0.006672,518.255275,2,AWS-US-West-1
-28.029075,-29.326764,52.37,4.9,3,West-Europe,Azure,9539.17977,0.119076,0.016457,817.841666,3,Azure-West-Europe
-24.432376,-53.285381,37.33,-121.89,2,US-West-1,AWS,9922.949083,0.281357,0.014079,742.562516,2,AWS-US-West-1
-19.259112,-38.842181,52.37,4.9,3,West-Europe,Azure,9014.787389,0.617514,0.010603,991.953144,3,Azure-West-Europe
63.76747,6.526201,52.37,4.9,3,West-Europe,Azure,1270.840314,0.301801,0.024832,763.922527,3,Azure-West-Europe
12.922272,98.046082,25.03,121.56,4,Asia-East-1,GCP,2808.168445,0.520918,0.037,686.07785,4,GCP-Asia-East-1
-51.35846,-117.38633,-37.81,144.96,5,Australia-SE-1,Azure,7294.249958,0.697682,0.006708,927.853883,5,Azure-Australia-SE-1
36.720874,-50.204474,53.34,-6.27,1,EU-West-1,AWS,3834.403165,0.349025,0.001526,504.876012,1,AWS-EU-West-1
42.741466,-45.371643,53.34,-6.27,1,EU-West-1,AWS,3089.199852,0.482497,0.02977,765.264504,1,AWS-EU-West-1
47.740391,143.822708,25.03,121.56,4,Asia-East-1,GCP,3192.621196,0.686156,0.048895,725.584121,4,GCP-Asia-East-1
55.00706,-94.095912,37.33,-121.89,2,US-West-1,AWS,2870.951855,0.848959,0.008981,692.297186,2,AWS-US-West-1
54.406084,-77.637564,37.33,-121.89,2,US-West-1,AWS,3830.851102,0.473804,0.014336,564.263422,2,AWS-US-West-1
-17.764922,7.882992,52.37,4.9,3,West-Europe,Azure,7803.983612,0.270235,0.011645,602.594815,3,Azure-West-Europe
55.371078,142.066604,25.03,121.56,4,Asia-East-1,GCP,3765.010128,0.370936,0.012109,956.208303,4,GCP-Asia-East-1
38.802133,-74.110142,37.33,-121.89,2,US-West-1,AWS,4137.776197,0.419161,0.035943,744.19695,2,AWS-US-West-1
50.703651,-3.166361,52.37,4.9,3,West-Europe,Azure,587.494536,0.547513,0.033627,596.318133,3,Azure-West-Europe
51.176928,-35.27458,53.34,-6.27,1,EU-West-1,AWS,1974.838999,0.622091,0.00512,546.001948,1,AWS-EU-West-1
55.704829,-9.342453,53.34,-6.27,1,EU-West-1,AWS,329.268645,0.634607,0.045792,917.520882,1,AWS-EU-West-1
36.048919,-27.225803,53.34,-6.27,1,EU-West-1,AWS,2518.51942,0.56043,0.016873,760.80505,1,AWS-EU-West-1
16.2243,132.140205,25.03,121.56,4,Asia-East-1,GCP,1472.140836,0.36721,0.005571,937.820784,4,GCP-Asia-East-1
4.882445,-23.352331,53.34,-6.27,1,EU-West-1,AWS,5608.308306,0.422883,0.037885,889.938439,1,AWS-EU-West-1
41.343834,-110.831118,37.33,-121.89,2,US-West-1,AWS,1049.529423,0.312577,0.044007,839.778149,2,AWS-US-West-1
62.878959,12.159593,53.34,-6.27,1,EU-West-1,AWS,1505.393246,0.198932,0.033403,665.677528,1,AWS-EU-West-1
-29.449539,155.441698,-37.81,144.96,5,Australia-SE-1,Azure,1342.122128,0.858877,0.008378,623.379169,5,Azure-Australia-SE-1
7.112838,162.842552,25.03,121.56,4,Asia-East-1,GCP,4812.245679,0.539715,0.028198,832.339965,4,GCP-Asia-East-1
30.700809,-105.900702,37.33,-121.89,2,US-West-1,AWS,1644.685202,0.924209,0.035757,646.944152,2,AWS-US-West-1
-52.980944,12.447374,-37.81,144.96,5,Australia-SE-1,Azure,8931.85887,0.513865,0.013636,575.213312,5,Azure-Australia-SE-1
23.51717,123.798481,25.03,121.56,4,Asia-East-1,GCP,282.447291,0.257547,0.027407,712.732332,4,GCP-Asia-East-1
54.329845,130.726581,25.03,121.56,4,Asia-East-1,GCP,3344.784951,0.717423,0.008474,914.26125,4,GCP-Asia-East-1
53.384916,-9.033024,53.34,-6.27,1,EU-West-1,AWS,183.398829,0.269781,0.04255,900.805508,1,AWS-EU-West-1
-33.805555,-66.501663,37.33,-121.89,2,US-West-1,AWS,9765.980619,0.828999,0.023321,727.878478,2,AWS-US-West-1
-28.525402,173.515357,-37.81,144.96,5,Australia-SE-1,Azure,2837.311135,0.750859,0.027609,666.734974,5,Azure-Australia-SE-1
38.189213,128.543601,25.03,121.56,4,Asia-East-1,GCP,1604.418107,0.846558,0.003204,556.854647,4,GCP-Asia-East-1
-22.73178,150.102633,-37.81,144.96,5,Australia-SE-1,Azure,1747.016144,0.818768,0.017207,686.264731,5,Azure-Australia-SE-1
34.720545,-69.411011,37.33,-121.89,2,US-West-1,AWS,4667.268993,0.189138,0.026673,943.469905,2,AWS-US-West-1
26.460197,-93.59331,37.33,-121.89,2,US-West-1,AWS,2917.112694,0.733061,0.019596,894.060625,2,AWS-US-West-1
9.419295,110.611232,25.03,121.56,4,Asia-East-1,GCP,2086.659685,0.11053,0.047179,872.866212,4,GCP-Asia-East-1
28.930368,-39.202504,53.34,-6.27,1,EU-West-1,AWS,3807.795828,0.104182,0.032225,885.556546,1,AWS-EU-West-1
-18.566963,-34.942573,53.34,-6.27,1,EU-West-1,AWS,8455.836189,0.272224,0.006193,887.104441,1,AWS-EU-West-1
6.662012,5.738497,53.34,-6.27,1,EU-West-1,AWS,5303.068698,0.169489,0.005659,993.08539,1,AWS-EU-West-1
-0.626501,109.155434,25.03,121.56,4,Asia-East-1,GCP,3149.805598,0.573876,0.034154,856.076749,4,GCP-Asia-East-1
-28.247019,105.328323,-37.81,144.96,5,Australia-SE-1,Azure,3813.476187,0.505412,0.008616,611.335077,5,Azure-Australia-SE-1
-10.399226,-37.402761,53.34,-6.27,1,EU-West-1,AWS,7675.809997,0.19879,0.043829,815.981042,1,AWS-EU-West-1
-39.807211,66.447397,-37.81,144.96,5,Australia-SE-1,Azure,6573.082363,0.436724,0.016204,652.893285,5,Azure-Australia-SE-1
-33.713704,-4.649847,53.34,-6.27,1,EU-West-1,AWS,9681.196861,0.353935,0.036202,708.620276,1,AWS-EU-West-1
-2.568954,104.808854,25.03,121.56,4,Asia-East-1,GCP,3561.20198,0.91396,0.033254,701.094505,4,GCP-Asia-East-1
44.835442,8.815943,52.37,4.9,3,West-Europe,Azure,885.566077,0.598802,0.003809,769.972107,3,Azure-West-Europe
-19.446424,-44.273107,53.34,-6.27,1,EU-West-1,AWS,8876.721573,0.459212,0.040337,992.332489,1,AWS-EU-West-1
-44.745068,143.519604,-37.81,144.96,5,Australia-SE-1,Azure,780.444097,0.184482,0.034894,673.566284,5,Azure-Australia-SE-1
-13.220145,-8.488261,52.37,4.9,3,West-Europe,Azure,7405.86026,0.559334,0.006889,898.049111,3,Azure-West-Europe
